id,temporada,n_en_serie,n_en_temp,dirigido_por,escrito_por,descripcion,title,year,im_db_rating,num_votes,mujer,hombre,adolescente,nino,asesino,cuerpo,victima,piromano,familia
133,6,133,19,Anna Foerster,Janine Sherman Barrios,"Cuando una banda de presuntos asesinos comienza a cobrarse una nueva víctima cada noche, la UAC viaja a Portland para capturarlos antes de que puedan atacar de nuevo. En medio de todo esto, Reid habla con Morgan sobre sus miedos a sufrir esquizofrenia como su madre.",Mentes criminales: With Friends Like These,2011,7.5,2712,0,0,0,0,1,0,1,0,0
134,6,134,20,Jesse Warn,Alicia Kirk & Randy Huggins,"El Equipo viaja a Tampa, Florida, por una serie de asesinatos selectivos perpetuados por una mujer. En medio de la crisis, cada miembro del equipo habla con Hotch sobre lo que ha significado la pérdida de Emily para ellos.",Mentes criminales: Hanley Waters,2011,7.5,1957,1,0,0,0,1,0,0,0,0
135,6,135,21,Nelson McCormick,Kimberly Ann Harrison & Rick Dunkle,"Mientras el equipo caza a un acosador en San Diego que está matando a los estudiantes universitarios, están bajo el escrutinio de Strauss, a raíz de la pérdida de Prentiss.",Mentes criminales: The Stranger,2011,7.3,1781,0,0,0,0,0,0,0,0,0
136,6,136,22,Doug Aarniokoski,Roger Hedden,"Una mujer es gravemente herida y otra desaparece en una ciudad turística de Carolina del Norte. El equipo es llamado a investigar, pero descubren que estas no son las únicas víctimas.",Mentes criminales: Out of the Light,2011,7.4,1818,1,0,0,0,0,0,1,0,0
137,6,137,23,Glenn Kershaw,Jim Clemente & Breen Frazier,"Un asesino en serie en Florida está enterrando cadáveres en el fondo del océano frente a las costas de Jacksonville, y el caso se vuelve personal para Morgan, cuando su tía cree que su hija desaparecida podría ser una de las víctimas.",Mentes criminales: Big Sea,2011,7.3,1952,0,0,0,0,1,0,1,0,0
138,6,138,24,Charles S. Carroll,Erica Messer,"El equipo trata de cerrar el caso más difícil que involucra a dos cuerpos y una organización de trata de personas. Además, Hotchner advierte a la UAC de posibles cambios en el equipo, mientras que un miembro regresa de forma inesperada.",Mentes criminales: Supply and Demand,2011,7.7,1933,0,0,0,0,0,1,0,0,0
139,7,139,1,Glenn Kershaw,Erica Messer,"El equipo es cuestionado por un Comité del Senado por las acciones a raíz de la pérdida de Prentiss. Mientras, una cara familiar regresa de forma inesperada para ayudar al equipo con este caso.",Mentes criminales: It Takes a Village,2011,8,2400,0,0,0,0,0,0,0,0,1
140,7,140,2,Karen Gaviola,Janine Sherman Barrois,"La UAC es llamada a Oklahoma cuando unas mujeres están siendo asesinadas, después de ser torturadas con ácido sulfúrico. Mientras tanto, Reid trata con indiferencia a JJ y Prentiss, mientras trata de lidiar con su decepción con respecto a la muerte falsa de Emily.",Mentes criminales: Proof,2011,7.9,2218,1,0,0,0,1,0,0,0,0
141,7,141,3,Félix Alcalá,Sharon Lee Watson,"La UAC investiga un asesinato masivo en una empresa de seguridad de Internet en las cercanías de Charlottesville, pero las pistas revelan que no es un asesino en serie normal. Mientras tanto, Prentiss debe completar su entrenamiento de recertificación bajo la atenta mirada de Morgan.",Mentes criminales: Dorado Falls,2011,7.7,2234,0,0,0,0,1,0,0,0,0
142,7,142,4,Larry Teng,Breen Frazier,"Los supervivientes de la masacre de secundaria en Boise, que se produjo en octubre de 2001, vuelven para recordar el evento 10 años después, pero llaman a la UAC cuando un nuevo asesino con un estilo similar fija como objetivos a los supervivientes. Además, Hotch está preocupado porque su hijo, Jack, puede ser víctima del acoso escolar, mientras que Morgan y Reid intercambian bromas.",Mentes criminales: Painless,2011,7.8,2556,0,0,0,0,1,0,1,0,0
143,7,143,5,Anna J. Foerster,Bruce Zimmerman,"La UAC investiga los secuestros de niños cuyas madres presentan diversos problemas en San Luis, Misuri. Por otra parte, Rossi se reencuentra con su primera mujer, que tiene impactantes noticias para él.",Mentes criminales: From Childhood's Hour,2011,7.4,1966,1,0,0,1,0,0,0,0,0
144,7,144,6,Guy Ferland,Rick Dunkle,"El equipo viaja a California, donde en un bosque se han encontrado cuerpos ahogados. Mientras tanto, Rossi tiene que tomar una dura decisión con respecto a su exesposa.",Mentes criminales: Epilogue,2011,7.4,2036,0,0,0,0,0,1,0,0,0
145,7,145,7,Rob Spera,Virgil Williams,"En Kansas ha habido una serie de tornados donde han sido encontrados cuerpos de adolescentes desmembrados. La UAC es llamada para investigar. Mientras, JJ está preocupada, ya que su hijo Henry había estado enfermo y quería estar con él.",Mentes criminales: There's No Place Like Home,2011,7.2,2095,0,0,1,0,0,1,0,0,0
146,7,146,8,Michael Watkins,Kimberly Ann Harrison,"Un caso se vuelve personal para García cuando la UAC investiga la desaparición de una mujer, en su grupo de apoyo a sobrevivientes, cuya hija desapareció hace siete años.",Mentes criminales: Hope,2011,7.7,2728,1,0,0,0,0,0,0,0,0
147,7,147,9,Charlie Haid,Erica Messer,"Cuando un pequeño grupo de jóvenes de la academia militar comete un suicidio en masa, la UAC tiene que ver las verdaderas razones detrás de sus actos. Por otra parte, Hotch y Morgan discuten mientras un miembro del equipo puede estar en peligro, se hace evidente el alcoholismo de la directora Strauss en este episodio.",Mentes criminales: Self-Fulfilling Prophecy,2011,7.7,1911,0,0,0,0,0,0,0,0,0
148,7,148,10,Rob Hardy,Janine Sherman Barrois,"La UAC investiga una serie de brutales asesinatos en Filadelfia, lo que los lleva hasta un escenario donde se practica boxeo en busca del asesino. Por otra parte, Hotch conoce a una atractiva atletista, ya que ambos están entrenando para un triatlón.",Mentes criminales: The Bittersweet Science,2011,7.2,1968,0,0,0,0,1,0,0,0,0
149,7,149,11,Glenn Kershaw,Sharon Lee Watson,"El equipo viaja a San Francisco cuando una serie de asesinatos lleva a creer que El asesino del Zodíaco podría haber regresado. Mientras tanto, Reid reflexiona si podría hacer algo más con sus habilidades de genio.",Mentes criminales: True Genius,2012,8.4,3046,0,0,0,0,1,0,0,0,0
150,7,150,12,Michael Lange,Breen Frazier,"El equipo es llamado para buscar a un violador en serie de Houston conocido como El Hombre Del Piano, que ha vuelto y está atacando a sus víctimas anteriores. Por otra parte, Prentiss comienza un tratamiento por la experiencia traumática causada por Ian Doyle.",Mentes criminales: Unknown Subject,2012,8,2068,0,1,0,0,0,0,1,0,0
151,7,151,13,Doug Aarniokoski,Bruce Zimmerman,"Los agentes de la UAC prueban su suerte en Atlantic City, cuando el equipo es llamado para investigar una serie de asesinatos ritualistas relacionados con el casino. Mientras tanto, después de una pelea con su novio Kevin, García piensa que podría haber pasado algo con Morgan.",Mentes criminales: Snake Eyes,2012,7.3,2661,0,0,0,0,1,0,0,0,0
152,7,152,14,Jesse Warn,Rick Dunkle,"El equipo se dirige a las playas de California tras la aparición de varios cadáveres en torres de salvamento en la costa. Deberán averiguar que tienen los cuerpos en común y quién ha podido hacerlo. Por otro lado, Hotch invita a Beth a salir.",Mentes criminales: Closing Time,2012,7.2,1901,0,0,0,0,0,1,0,0,0
153,7,153,15,Michael Watkins,Virgil Williams,"La UAC investiga una serie de brutales robos y asesinatos en hogares de Inland Empire, en California. Al parecer, se trata de ataques relacionados con bandas callejeras, pero la investigación pronto arroja una motivación aún más siniestra.",Mentes criminales: A Thin Line,2012,7.3,1934,0,0,0,0,1,0,0,0,0
154,7,154,16,Rob Spera,Kimberly Ann Harrison,"El equipo viaja a Atlanta para investigar el asesinato de una mujer, descubriendo que el criminal no trabaja solo.",Mentes criminales: A Family Affair,2012,7.5,1971,1,0,0,0,1,0,0,0,0
155,7,155,17,John Terlesky,Janine Sherman Barrois,"Varias parejas que están en proceso de adoptar niños en Seattle empiezan a ser asesinadas. La UAC busca a un criminal que tiene un perfil muy pronunciado de instinto maternal, aunque asesino. Por otro lado, García tiene miedo de hablar con Kevin.","Mentes criminales: I Love You, Tommy Brown",2012,7.3,2650,0,0,0,1,1,0,0,0,0
156,7,156,18,Dermott Downs,Jim Clemente,"Un niño hispano aparece en medio del desierto con profundas cargas psicológicas al haber sido capturado y torturado por un psicópata. Debido al infierno sometido no puede articular palabra, pero él es el único que puede dar una pista para salvar a otro niño que ha desaparecido recientemente.",Mentes criminales: Foundation,2012,7.9,2021,0,0,0,1,0,0,0,0,0
157,7,157,19,Matthew Gray Gubler,Sharon Lee Watson,"Cuando una mujer en Oregón es encontrada muerta en un asilo, la UAC se da cuenta de que la víctima es parte de una serie de asesinatos rituales góticos y que el asesino podría ser satanista.",Mentes criminales: Heathridge Manor,2012,8,3000,1,0,0,0,1,0,1,0,0
158,7,158,20,Nelson McCormick,Breen Frazier,"La hermana de Morgan ve a una muchacha que se parece a su prima supuestamente muerta. Morgan tiene que confesar a su familia la mentira que él dijo, y el UAC vuelve a abrir el caso.",Mentes criminales: The Company,2012,8.2,2069,0,0,0,0,0,0,0,0,1
159,7,159,21,Doug Aarniokoski,Bruce Zimmerman,"Después de un asesino en serie es ejecutado en Oklahoma, un imitador aparece y los agentes del FBI son llamados para encontrarlo. Al mismo tiempo, Prentiss se pone nerviosa pensando en una importante compra inmobiliaria.",Mentes criminales: Divining Rod,2012,7.4,1912,0,0,0,0,1,0,0,0,0
160,7,160,22,Félix Alcalá,Virgil Williams,"La UAC presenta uno de los casos más longevos de un asesino en serie a unos estudiantes universitarios, y llevan la clase a través de los veinte años en los que persiguieron al asesino.",Mentes criminales: Profiling 101,2012,8.1,2060,0,0,0,0,1,0,0,0,0
161,7,161,23,Michael Lange,Rick Dunkle,"Cuando una banda de ladrones de bancos inicia su último robo en un banco de Washington D. C., la UAC intenta negociar los rehenes con los ladrones, pero las apuestas comienzan a elevarse cuando uno de los suyos se convierte en rehén.",Mentes criminales: Hit,2012,8.4,2420,0,0,0,0,0,0,0,0,0
162,7,162,24,Connor Norton,Erica Messer,"Mientras la UAC continua persiguiendo a los ladrones, el equipo determina que los sospechosos tienen un objetivo más grande en D.C., y con uno del equipo como rehén, tienen que trabajar rápidamente para desactivar una situación explosiva. Además, campanas de boda suenan para JJ, Strauss agradece a Morgan su ayuda y Prentiss toma una decisión sobre su futuro.",Mentes criminales: Run,2012,8.5,2468,0,0,0,0,0,0,0,0,0
163,8,163,1,Glenn Kershaw,Erica Messer,"Cuando un prisionero de Texas se escapa durante un traslado, dejando a sus víctimas con una marca única, coser sus bocas, la UAC sospecha de «El silenciador». Mientras investigan quién era y en qué se ha convertido, el equipo se prepara para conocer a un nuevo miembro.",Mentes criminales: The Silencer,2012,7.4,2017,0,0,0,0,0,0,1,0,0
164,8,164,2,Karen Gaviola,Janine Sherman Barrois,"Cuando los cuerpos de dos víctimas sin aparente relación se encuentran a pocas horas de diferencia en San Diego y Los Ángeles respectivamente, la UAC sospecha de que no uno, sino dos asesinos están trabajando juntos para cometer estos asesinatos.",Mentes criminales: The Pact,2012,7.4,1960,0,0,0,0,1,1,1,0,0
165,8,165,3,Dermott Downs,Sharon Lee Watson,"La UAC trabaja a contratiempo para encontrar un vínculo entre una familia asesinada en Kansas y una que ha desaparecido antes de que el secuestrador la mate también. Mientras tanto, Hotch recibe sorprendentes noticias de Beth.",Mentes criminales: Through the Looking Glass,2012,7.5,1847,0,0,0,0,1,0,0,0,1
166,8,166,4,Larry Teng,Breen Frazier,"Después de que un cuerpo sin piernas se encuentre en el desierto de Nuevo México y una víctima con vida (Arjay Smith) aparezca en un hospital con lesiones similares, la UAC se prepara para buscar a un astuto cirujano (Ray Wise) que realiza amputaciones innecesarias. Mientras, el equipo está preocupado por las llamadas de Reid a una misteriosa mujer (Beth Riesgraf).",Mentes criminales: God Complex,2012,7.7,2682,1,0,0,0,0,1,1,0,0
167,8,167,5,John Terlesky,Bruce Zimmerman,"Cuando cuatro hombres desaparecen en zonas rurales de Oregón, la UAC busca un vínculo común entre ellos con el fin de localizarlos. Además, JJ se preocupa cuando su hijo Henry le dice que no quiere celebrar Halloween este año.",Mentes criminales: The Good Earth,2012,7.4,2409,0,1,0,0,0,0,0,0,0
168,8,168,6,Rob Bailey,Virgil Williams,"Cuando varias prostitutas en Miami aparecen asesinadas con un estilo similar al de animales muertos encontrados allí, la UAC debe trabajar con rapidez para encontrar a un sujeto cuya confianza aumenta rápidamente. Además, Morgan intenta aumentar las habilidades atléticas de Reid y le convence para unirse al equipo de softball del FBI. De regreso a Virginia, Hotch recibe la noticia de que ha aparecido en Dallas un hombre con la boca cosida, lo que les lleva a pensar en un imitador de El silenciador.",Mentes criminales: The Apprenticeship,2012,7.6,2120,0,1,0,0,1,0,0,0,0
169,8,169,7,Doug Aarniokoski,Historia por: Rick Dunkle & Danny RammGuion por: Rick Dunkle,"La UAC viaja a Santa Mónica cuando cuerpos quemados de indigentes comienzan a aparecer en el famoso muelle. Además, Rossi se reencuentra con su sargento del Cuerpo de Marina de Vietnam.",Mentes criminales: The Fallen,2012,7.7,1860,0,0,0,0,0,1,0,0,0
170,8,170,8,Rob Hardy,Kimberly Ann Harrison,"La UAC va en busca de un autobús escolar desaparecido lleno de niños de secundaria fuera del área de Washington D. C., y se convierte en una carrera a contratiempo para que puedan llegar a casa con seguridad.",Mentes criminales: The Wheels on the Bus...,2012,7.3,2720,0,0,0,1,0,0,0,0,0
171,8,171,9,John Kretchmer,Sharon Lee Watson,"Cuando un participante en una conferencia es asesinado, la UAC centra sus sospechas en el locutor como principal sospechoso, pero tienen que redirigir su investigación cuando este desaparece. Asimismo, García se sorprende cuando Morgan rechaza asistir a una cena en honor a un viejo amigo de la familia.",Mentes criminales: Magnificent Light,2012,7.1,2364,0,0,0,0,1,0,0,0,1
172,8,172,10,Matthew Gray Gubler,Janine Sherman Barrois,"La UAC viaja a Arizona para investigar la aparición de una serie de cuerpos masculinos que han sido dispuestos de forma extraña, buscando a un asesino con tendencias ritualistas. Además, Reid se pone ansioso cuando afronta la posibilidad de conocer a su mujer misteriosa.",Mentes criminales: The Lesson,2012,8.2,2987,1,0,0,0,1,1,0,0,0
173,8,173,11,Michael Lange,Bruce Zimmerman,"La UAC se dirige al sur para investigar a un veloz asesino cuya firma coincide con la de un asesino en serie de hace treinta años. Además, el equipo se entera de que alguien les está siguiendo e imitando los crímenes que ellos ya han resuelto.",Mentes criminales: Perennials,2012,7.3,1921,0,0,0,0,1,0,0,0,0
174,8,174,12,Jesse Warn,Breen Frazier,"Cuando Reid descubre que su novia ha sido secuestrada por su acosador, él y la UAC trabajan juntos para encontrarla antes de que sea demasiado tarde.",Mentes criminales: Zugzwang,2013,8.6,3475,0,0,0,0,0,0,0,0,0
175,8,175,13,Glenn Kershaw,Jason Bernero,"Mientras Reid hace frente a la pérdida de Maeve, el resto de la UAC viaja a San Francisco para investigar las víctimas descubiertas completamente desangradas, en el Distrito de la Misión.",Mentes criminales: Magnum Opus,2013,7.7,2609,0,0,0,0,0,0,1,0,0
176,8,176,14,Thomas Gibson,Erica Messer,"Cuando las hijas de Bruce Morrison, un escritor cuya esposa desapareció misteriosamente hace un año, desaparecen en el aniversario de la desaparición de su madre, la UAC se ve obligada a estudiar a Morrison como posible sospechoso.",Mentes criminales: All That Remains,2013,7.9,1903,0,0,0,0,0,0,0,0,0
177,8,177,15,Larry Teng,Rick Dunkle,"La UAC viaja a Austin para investigar a las víctimas cuyos relojes marcan una hora inexacta, una pista que puede conectar los crímenes. Mientras tanto, el sujeto que los espía, se acerca cada vez más.",Mentes criminales: Broken,2013,7.6,1965,0,0,0,0,0,0,1,0,0
178,8,178,16,Rob Hardy,Virgil Williams,"Cuando son encontradas víctimas, en Filadelfia, con un estilo similar al de las víctimas de El imitador (el acosador que ha estado siguiendo cada movimiento de la UAC); el equipo cree que este puede ser el momento que necesitan para tratar de detenerlo.",Mentes criminales: Carbon Copy,2013,7.8,1857,0,0,0,0,0,0,1,0,0
179,8,179,17,Michael Lange,Kimberly Ann Harrison,"La UAC investiga a víctimas que estaban documentando sus vidas personales y deseos interiores en blogs y medios sociales. Además, Kevin se pone celoso cuando se entera de que García podría tener un nuevo amor.",Mentes criminales: The Gathering,2013,7.3,2362,0,0,0,0,0,0,1,0,0
180,8,180,18,Félix Alcalá,Jim Clemente & Janine Sherman Barrois,"La UAC va al antiguo barrio de Morgan en el área urbana de Chicago, en busca de un sujeto cuyos objetivos son hombres de mediana edad, y una pista lleva a Morgan a creer que están detrás de alguien relacionado con el hombre que abusó de él cuando era niño.",Mentes criminales: Restoration,2013,7.7,1923,0,1,0,1,0,0,0,0,0
181,8,181,19,John Terlesky,Bruce Zimmerman,"Cuando una cápsula del tiempo se abre en un pequeño pueblo de Colorado veinticinco años más tarde y se revela un macabro hallazgo, la UAC investiga el crimen y una posible relación con la muerte de un agente de la policía local.",Mentes criminales: Pay It Forward,2013,7.4,1920,0,0,0,0,0,0,0,0,0
182,8,182,20,Matthew Gray Gubler,Sharon Lee Watson,"La UAC viaja a Rapid City después de que dos víctimas masculinas fueran asesinadas de una manera ritualista. Además, Reid sigue lamentándose por la muerte de Maeve.",Mentes criminales: Alchemy,2013,7.6,2564,0,0,0,0,1,0,1,0,0
183,8,183,21,Doug Aarniokoski,Virgil Williams,"La UAC viaja a Los Ángeles en busca de un sujeto desconocido que está secuestrando niñeras y a los niños que atienden, en el mismo día cada año.",Mentes criminales: Nanny Dearest,2013,7.7,2249,0,0,0,1,0,0,0,0,0
184,8,184,22,Karen Gaviola,Breen Frazier,"Antes del que equipe se ocupe de su próximo caso, Blake recibe la visita sorpresa de su marido, que vuelve antes de tiempo de su andadura como médico sin fronteras. Más tarde viajarán a Detroit donde dos parejas han sido brutalmente asesinadas en sus vehículos.",Mentes criminales: #6,2013,7.4,2001,0,0,0,0,1,0,0,0,0
185,8,185,23,Rob Bailey,Rick Dunkle,"La UAC es llamada para investigar una serie de muertes en Manhattan, relacionadas con una sobredosis de éxtasis, y Hotch descubre que su hermano, Sean, está en el medio de esta trama.",Mentes criminales: Brothers Hotchner,2013,7.7,1848,0,0,0,0,0,0,0,0,0
186,8,186,24,Glen Kershaw,Erica Messer,"La UAC es hackeada por su acosador, mientras tanto «El imitador» obliga a beber y droga a la directora Strauss, quien muere en el acto. En la investigación la UAC descubre que «El imitador» es un agente del FBI y que trabaja en el Departamento de Justicia llamado Jhon Curtis y busca venganza por haber sido removido a Kansas después de trabajar el caso de Amerithrax junto a Alex Blake.",Mentes criminales: The Replicator,2013,8.2,2216,0,0,0,0,0,0,0,0,0
187,9,187,1,Glenn Kershaw,Erica Messer,"La UAC viaja a Arizona a investigar una serie de crímenes ocurridos a mujeres las cuales las encuentran siempre en la misma posición y con restos humanos en su estómago, el final es desconcertante. Dentro del equipo también se vive incertidumbre porque Hotcher es considerado para el reemplazo de Strauss, quien murió en la temporada pasada.",Mentes criminales: The Inspiration,2013,7.4,2091,1,0,0,0,0,0,0,0,0
188,9,188,2,Karen Gaviola,Janine Sherman Barrois,"La UAC sigue en Arizona investigando acerca de la vida familiar del sospechoso el cual tenía un gemelo idéntico pero la madre nunca se lo dijo a la policía, al final muere uno de los gemelos, y tanto la madre como el que quedó vivo fueron arrestados.",Mentes criminales: The Inspired,2013,7.5,2021,0,0,0,0,0,0,0,0,1
189,9,189,3,Dermott Downs,Sharon Lee Watson,"Cuando un francotirador dispara en Dallas, la UAC investiga si el próximo aniversario del asesinato de Kennedy es un factor de motivación, pero descubrirán que en realidad va a matar la mujer de quien lo contrató.",Mentes criminales: Final Shot,2013,7.7,1891,1,0,0,0,1,0,0,0,0
190,9,190,4,Larry Teng,Breen Frazier,"Mientras la UAC conoce a su nuevo jefe Mateo Cruz, quien también es un antiguo conocido de JJ, deben investigar en Baltimore a un ignoto que ha dejado a una víctima sin habla y con una minicámara en un ojo, y deben salvar a la próxima víctima.",Mentes criminales: To Bear Witness,2013,7.5,2054,0,0,0,0,0,0,1,0,0
191,9,191,5,Douglas Aarniokoski,Virgil Williams,"Durante la sesión inicial del UAC para su último caso, Hotch es llevado al hospital por complicaciones derivadas de su casi fatal apuñalamiento de George Foyet «The Reaper». El resto del equipo vuela a Wichita, Kansas para trabajar en el caso de Samantha Wilcox que fue secuestrada por su padre, el exconvicto Eddie Lee Wilcox. De vuelta en el hospital, Hotch está en cirugía, tiempo durante el cual se encuentra con Haley y Foyet juntos en sus pensamientos, que puede determinar su destino en la mesa de operaciones.",Mentes criminales: Route 66,2013,7.7,2014,0,0,0,0,0,0,0,0,0
192,9,192,6,Michael Lange,Bruce Zimmerman,"La UAC es llamada a Utah para investigar el asesinato de una mujer que murió al ser sepultada bajo las piedras. Mientras tanto, Penelope planea la fiesta del Día de los Muertos.",Mentes criminales: In the Blood,2013,7.4,1899,1,0,0,0,1,0,0,0,0
193,9,193,7,Matthew Gray Gubler,Rick Dunkle,"Aunque Rossi está triste porque su bar favorito se está cerrando, el equipo va a Boston para resolver una serie de estrangulaciones.",Mentes criminales: Gatekeeper,2013,7.8,2586,0,0,0,0,0,0,0,0,0
194,9,194,8,John Terlesky,Kimbely Ann Harrison,"Cuando los adolescentes que fueron reportados como desaparecidos son sospechosos de una serie de asesinatos en masa en Chicago, la UAC investiga su paradero para encontrar el motivo de los crímenes. Además, Morgan tiene sentimientos encontrados cuando su novia se toma tan en serio su trabajo en un hospital.",Mentes criminales: The Return,2013,7.4,1885,0,0,1,0,1,0,0,0,0
195,9,195,9,Constantine Makris,Janine Sherman Barrois,"Cuando unos esqueletos se encuentran en una casa de Virginia, la UAC centra su investigación en la familia que vive allí, y sacarán a la luz los secretos de la familia.",Mentes criminales: Strange Fruit,2013,7.8,2058,0,0,0,0,0,0,0,0,1
196,9,196,10,Rob Bailey,Sharon Lee Watson,"Cuando un niño desaparece de su casa en St. Louis, la UAC investiga un caso sin resolver semejante, en el que investigaron tanto Rossi como Gideon.",Mentes criminales: The Caller,2013,8.1,2355,0,0,0,1,0,0,0,0,0
197,9,197,11,Glenn Kershaw,Virgil Williams,"Cuando la UAC es llamado a Kansas para investigar una serie de asesinatos, una reunión tensa comienza entre Blake y su padre, un capitán de policía retirado, y su hermano, un detective, y deben trabajar juntos para ayudar a resolver el crimen.",Mentes criminales: Bully,2013,7.5,1785,0,0,0,0,1,0,0,0,0
198,9,198,12,Tawnia Mckiernan,Breen Frazier,"Cuando la UAC va a San José para investigar una serie de asesinatos, García profundiza en su pasado como hacker y se reencuentra con su antiguo amor para ayudar al equipo con el caso.",Mentes criminales: The Black Queen,2014,7.4,2618,0,0,0,0,1,0,0,0,0
199,9,199,13,Joe Mantegna,Bruce Zimmerman,"Mientras que el UAC busca un asesino múltiple suelto en Cleveland, Rossi se preocupa cuando un antiguo sargento de la Marina se pierde y se dirige a Los Ángeles para encontrarlo. Asimismo, el secreto que JJ ha estado ocultando al equipo puede estar poniéndose al día con ella.",Mentes criminales: The Road Home,2014,7.6,1744,0,0,0,0,1,0,0,0,0
200,9,200,14,Larry Teng,Rick Dunkle,"Cuando JJ y su Jefe de Sección Mateo Cruz son secuestrados, la UAC se adentra en la época de JJ en el Departamento de Estado para encontrar pistas sobre su desaparición y descubrir una misión secreta que ahora pone sus vidas en peligro. Cuando el Departamento se niega a dejar a la UAC investigar más a fondo, se dirigen a la única persona que puede obtener la información necesaria: la exagente de UAC Emily Prentiss.",Mentes criminales: 200,2014,8.2,2398,0,0,0,0,0,0,0,0,0
201,9,201,15,Félix Alcalá,Kimberly Ann Harrison,"Cuando la UAC investiga varios asesinatos en la zona de Pittsburgh, el equipo busca un par de sudes que trabajan en equipo. Además, García y Morgan comparten sus planes para el día de San Valentín con sus respectivas parejas.",Mentes criminales: Mr. & Mrs. Anderson,2014,7.4,1743,0,0,0,0,1,0,0,0,0
202,9,202,16,Thomas Gibson,Jim Clemente & Erica Messer,"Cuando una niña de cuatro años de edad, se pierde durante su estancia con un familiar en Misisipi, la UAC descubre algunas verdades sorprendentes como las carreras de equipo para encontrar a la niña y llevarla a un lugar seguro.",Mentes criminales: Gabby,2014,8.1,2120,0,0,0,1,0,0,0,0,1
203,9,203,17,Rob Lieberman,Sharon Lee Watson,"Cuando unos cuerpos ahogados misteriosamente son descubiertos en el desierto de Las Vegas, la UAC trata de averiguar la verdadera causa y el motivo de los asesinatos.",Mentes criminales: Persuasion,2014,7.5,2363,0,0,0,0,1,1,0,0,0
204,9,204,18,Doug Aarniokoski,Virgil Williams,"Cerca de Milwaukee se encuentran tres cuerpos con mordeduras de animales y humanos, lo que llevara al equipo a analizar y encontrar a un sujeto obsesionado con la enfermedad de la rabia. Por otro lado, los agentes Reid y García practican para su prueba de aptitud, sin decirle nada a Morgan.",Mentes criminales: Rabid,2014,7.6,1818,0,0,0,0,0,1,0,0,0
205,9,205,19,Hanelle Culpepper,Janine Sherman Barrois,"A medida que la UAC concluye una investigación sobre apuñalamientos inusuales en el estado de Nueva York, la visita de Morgan a un sobreviviente podría descubrir más preguntas que quedan para que el equipo responda.",Mentes criminales: The Edge of Winter,2014,7.7,1913,0,0,0,0,0,0,0,0,0
206,9,206,20,Matthew Gray Gubler,Breen Frazier,"Cuando los cuerpos de dos víctimas de asesinato se encuentran en una comunidad de West Virginia, la UAC descubre una disputa latente desde hacía tiempo entre dos familias, y se debe investigar cuál de ellos podría ser responsable de la muerte.",Mentes criminales: Blood Relations,2014,7.9,2664,0,0,0,0,1,1,1,0,1
207,9,207,21,Rob Hardy,Ticcona Joy,"Una serie de secuestros dirigidos cerca de Memphis tiene a la UAC en busca de una coincidencia entre las personas desaparecidas y un motivo que les llevará al sospechoso. Mientras tanto, Savannah desahoga su frustración a Morgan acerca de la cantidad de viajes que hace por su trabajo.",Mentes criminales: What Happens in Mecklinburg...,2014,7.4,2013,0,0,0,0,0,0,0,0,0
208,9,208,22,Larry Teng,Bruce Zimmerman,"Se encuentran víctimas de envenenamiento por arsénico en Long Beach, California. La investigación revela que el asesino tiene una fascinación por la mitología griega, basado en amenazas de muerte escritas en cuerpos de las víctimas y otras misteriosas pistas. Mientras tanto, Hotch está preocupado por su participación en el Día de las profesiones de tercer grado de Jack.",Mentes criminales: Fatal,2014,7.4,1974,0,0,0,0,1,1,1,0,0
209,9,209,23,Rob Bailey,"Rick Dunkle, Breen Frazier & Janine Sherman Barrois","Cuando la UAC es llamada a Texas para consultar sobre los asesinatos de prostitutas, la evidencia apunta a los asesinatos de tintes religiosos. Pero a medida que se adentran más en la investigación, el equipo podría poner en riesgo sus vidas.",Mentes criminales: Angels,2014,8.2,2326,0,0,0,0,1,0,0,0,0
210,9,210,24,Glenn Kershaw,Erica Messer,"Cuando la UAC investiga de forma profunda el caso de un asesino serial en el Condado de Briscoe, Texas, que ellos estuvieron investigando con ayuda de Cruz, quien asiste personalmente. Ellos hacen el escalofriante descubrimiento de que las cosas no son como parecen en ese misterioso pueblo y el verdadero sudes (Michael Trucco) está detrás de un plan aún más siniestro. Al adentrarse más en la investigación, la vida de uno de los miembros es puesta en peligro, mientras otro enfrenta un triste secreto del pasado, García arriesga su vida para salvar un agente. Los eventos de este caso provocan que Alex Blake renuncie.",Mentes criminales: Demons,2014,8.7,2810,0,0,0,0,1,0,0,0,0
211,10,211,1,Glenn Kershaw,Erica Messer,"El equipo investiga un caso de asesinato en serie en Bakersfield, California, donde el ignoto hace imposible identificar a las víctimas. El equipo atrapa a un padre casado, quien recoge extremidades humanas y cuya captura conduce a los agente a un espeluznante mundo cibernético de acrotomofilia, ayudando a atrapar al asesino. Mientras tanto, el equipo da la bienvenida a un nuevo miembro, la agente especial Kate Callahan.",Mentes criminales: X,2014,7.7,2201,0,0,0,0,1,0,1,0,0
